user_id,username,user_display_name,tweet_id,full_text,created_at,sentiment_label,cleaned_text,after_slang_text,underscore_negation_text,swap_negation_text,final_negation_text,after_stopwords_text,after_stemming_text,preprocessed_text
2469304610.0,Katzzz_,Katz 🇮🇩🇵🇸,1.84037e+18,"Giliran gatot katanya rakyat yg minta, rakyat minta ga macet, ga mahal pajak, bpjs ga ribet dan berkualitas pelayanannya, akses jalan bagus, akses listrik rata, akses pendidikan mudah, akses internet mudah, GA minta ibu kota baru!!!!!!!!!!!",Sun Sep 29 12:38:04 +0000 2024,negatif,giliran gatot katanya rakyat yg minta rakyat minta ga macet ga mahal pajak bpjs ga ribet dan berkualitas pelayanannya akses jalan bagus akses listrik rata akses pendidikan mudah akses internet mudah ga minta ibu kota baru,giliran gagal total katanya rakyat yang meminta rakyat meminta tidak macet tidak mahal pajak bpjs tidak ribet dan berkualitas pelayanannya akses jalan bagus akses listrik rata akses pendidikan mudah akses internet mudah tidak meminta ibu kota baru,giliran gagal total katanya rakyat yang meminta rakyat meminta tidak_macet tidak_mahal pajak bpjs tidak_ribet dan berkualitas pelayanannya akses jalan bagus akses listrik rata akses pendidikan mudah akses internet mudah tidak_meminta ibu kota baru,giliran gagal total katanya rakyat yang meminta rakyat meminta lancar tidak_mahal pajak bpjs tidak_ribet dan berkualitas pelayanannya akses jalan bagus akses listrik rata akses pendidikan mudah akses internet mudah tidak_meminta ibu kota baru,giliran gagal total katanya rakyat yang meminta rakyat meminta lancar tidak mahal pajak bpjs tidak ribet dan berkualitas pelayanannya akses jalan bagus akses listrik rata akses pendidikan mudah akses internet mudah tidak meminta ibu kota baru,giliran gagal total rakyat rakyat lancar mahal pajak bpjs ribet berkualitas pelayanannya akses jalan bagus akses listrik akses pendidikan mudah akses internet mudah kota,gilir gagal total rakyat rakyat lancar mahal pajak bpjs ribet kualitas layan akses jalan bagus akses listrik akses didik mudah akses internet mudah kota,gilir gagal total rakyat rakyat lancar mahal pajak bpjs ribet kualitas layan akses jalan bagus akses listrik akses didik mudah akses internet mudah kota
8.20917e+17,Bayouiraone1,sales panci,1.84005e+18,"@Fahrihamzah Daerah khusus nya udh disah kan,,knp ibu kotanya ga sklian disahkan? Artinya pemindahan ibukota ini dipaksakan n sy pribadi curiga ada tekanan dr phak luar om..pasal 63 klo daerah khusus ya khusus aj donk knp ga dialihkan smntara ke daerah istimewa? Artinya Mulyono cuci tgn donk",Sat Sep 28 15:28:13 +0000 2024,negatif,daerah khusus nya udh disah kan knp ibu kotanya ga sklian disahkan artinya pemindahan ibukota ini dipaksakan n sy pribadi curiga ada tekanan dr phak luar om pasal klo daerah khusus ya khusus aj donk knp ga dialihkan smntara ke daerah istimewa artinya mulyono cuci tgn donk,daerah khusus nya sudah disah kan kenapa ibu kotanya tidak sklian disahkan artinya pemindahan ibukota ini dipaksakan dan saya pribadi curiga ada tekanan dari phak luar om pasal kalau daerah khusus iya khusus saja dong kenapa tidak dialihkan smntara ke daerah istimewa artinya mulyono cuci tgn dong,daerah khusus nya sudah disah kan kenapa ibu kotanya tidak_sklian disahkan artinya pemindahan ibukota ini dipaksakan dan saya pribadi curiga ada tekanan dari phak luar om pasal kalau daerah khusus iya khusus saja dong kenapa tidak_dialihkan smntara ke daerah istimewa artinya mulyono cuci tgn dong,daerah khusus nya sudah disah kan kenapa ibu kotanya tidak_sklian disahkan artinya pemindahan ibukota ini dipaksakan dan saya pribadi curiga ada tekanan dari phak luar om pasal kalau daerah khusus iya khusus saja dong kenapa tidak_dialihkan smntara ke daerah istimewa artinya mulyono cuci tgn dong,daerah khusus nya sudah disah kan kenapa ibu kotanya tidak sklian disahkan artinya pemindahan ibukota ini dipaksakan dan saya pribadi curiga ada tekanan dari phak luar om pasal kalau daerah khusus iya khusus saja dong kenapa tidak dialihkan smntara ke daerah istimewa artinya mulyono cuci tgn dong,daerah khusus nya disah kotanya sklian disahkan pemindahan ibukota dipaksakan pribadi curiga tekanan phak om pasal daerah khusus iya khusus dialihkan smntara daerah istimewa mulyono cuci tgn,daerah khusus nya sah kota sklian sah pindah ibukota paksa pribadi curiga tekan phak om pasal daerah khusus iya khusus alih smntara daerah istimewa mulyono cuci tgn,daerah khusus nya sah kota sklian sah pindah ibukota paksa pribadi curiga tekan phak om pasal daerah khusus iya khusus alih smntara daerah istimewa mulyono cuci tgn
2898061285.0,blakrakterus,traveller baper,1.84077e+18,"@realfedinuril @jokowi opini pribadi gue sbg warga sipil, yaaa IKN cuma preyek ambisius jokowi aja buat nyari validasi",Mon Sep 30 15:13:45 +0000 2024,negatif,opini pribadi gue sbg warga sipil ya ibukota negara baru cuma preyek ambisius jokowi aja buat nyari validasi,opini pribadi saya sebagai warga sipil iya ibukota negara baru cuma preyek ambisius jokowi saja buat mencari validasi,opini pribadi saya sebagai warga sipil iya ibukota negara baru cuma preyek ambisius jokowi saja buat mencari validasi,opini pribadi saya sebagai warga sipil iya ibukota negara baru cuma preyek ambisius jokowi saja buat mencari validasi,opini pribadi saya sebagai warga sipil iya ibukota negara baru cuma preyek ambisius jokowi saja buat mencari validasi,opini pribadi warga sipil iya ibukota negara preyek ambisius jokowi mencari validasi,opini pribadi warga sipil iya ibukota negara preyek ambisius jokowi cari validasi,opini pribadi warga sipil iya ibukota negara preyek ambisius jokowi cari validasi
1.71864e+18,SatyaPutra53806,Satya Putra Perkasa,1.82836e+18,@tempodotco Bukan jaminan pindah Ibu kota pembangunan akan merata,Tue Aug 27 09:07:47 +0000 2024,negatif,bukan jaminan pindah ibu kota pembangunan akan merata,bukan jaminan pindah ibu kota pembangunan akan merata,bukan_jaminan pindah ibu kota pembangunan akan merata,bukan_jaminan pindah ibu kota pembangunan akan merata,bukan jaminan pindah ibu kota pembangunan akan merata,jaminan pindah kota pembangunan merata,jamin pindah kota bangun rata,jamin pindah kota bangun rata
1.633e+18,EBCmedia_,EBC Media,1.83663e+18,"Keputusan Presiden (Keppres) pemindahan ibu kota ke Ibu Kota Nusantara (IKN) belum ditandatangani hingga kini. Apa alasannya?
https://t.co/Q0aLG167kA",Thu Sep 19 05:00:37 +0000 2024,netral,"keputusan presiden keppres pemindahan ibu kota ke ibu kota nusantara ibukota negara baru belum ditandatangani hingga kini apa alasannya ",keputusan presiden keputusan presiden pemindahan ibu kota ke ibu kota nusantara ibukota negara baru belum ditandatangani hingga kini apa alasannya,keputusan presiden keputusan presiden pemindahan ibu kota ke ibu kota nusantara ibukota negara baru belum_ditandatangani hingga kini apa alasannya,keputusan presiden keputusan presiden pemindahan ibu kota ke ibu kota nusantara ibukota negara baru belum_ditandatangani hingga kini apa alasannya,keputusan presiden keputusan presiden pemindahan ibu kota ke ibu kota nusantara ibukota negara baru belum ditandatangani hingga kini apa alasannya,keputusan presiden keputusan presiden pemindahan kota kota nusantara ibukota negara ditandatangani alasannya,putus presiden putus presiden pindah kota kota nusantara ibukota negara ditandatangani alas,putus presiden putus presiden pindah kota kota nusantara ibukota negara ditandatangani alas
1.04031e+18,NenkMonica,Monica,1.83665e+18,"Kartu Truf utk Menyandera ?
Jokowi belum tandatangani KEPPRES pemindahan ibukota ke IKN.
Sering²lah Puja puji Paduka ! https://t.co/AQSKJcGyUI",Thu Sep 19 06:26:26 +0000 2024,negatif,"kartu truf utk menyandera  jokowi belum tandatangani keppres pemindahan ibukota ke ibukota negara baru  sering lah puja puji paduka",kartu truf untuk menyandera jokowi belum tandatangani keputusan presiden pemindahan ibukota ke ibukota negara baru sering lah puja puji paduka,kartu truf untuk menyandera jokowi belum_tandatangani keputusan presiden pemindahan ibukota ke ibukota negara baru sering lah puja puji paduka,kartu truf untuk menyandera jokowi belum_tandatangani keputusan presiden pemindahan ibukota ke ibukota negara baru sering lah puja puji paduka,kartu truf untuk menyandera jokowi belum tandatangani keputusan presiden pemindahan ibukota ke ibukota negara baru sering lah puja puji paduka,kartu truf menyandera jokowi tandatangani keputusan presiden pemindahan ibukota ibukota negara puja puji paduka,kartu truf sandera jokowi tandatangani putus presiden pindah ibukota ibukota negara puja puji paduka,kartu truf sandera jokowi tandatangani putus presiden pindah ibukota ibukota negara puja puji paduka
1.03332e+18,jinjoon11,🍒✨ | ia,1.84072e+18,wkwkwkwk akhirnya nemu orang yg make uu ini bahas ikn anjaaay,Mon Sep 30 12:02:36 +0000 2024,netral,wkwkwkwk akhirnya nemu orang yg make uu ini bahas ibukota negara baru anjay,wkwkwkwk akhirnya nemu orang yang memakai peraturan ini bahas ibukota negara baru anjing,wkwkwkwk akhirnya nemu orang yang memakai peraturan ini bahas ibukota negara baru anjing,wkwkwkwk akhirnya nemu orang yang memakai peraturan ini bahas ibukota negara baru anjing,wkwkwkwk akhirnya nemu orang yang memakai peraturan ini bahas ibukota negara baru anjing,wkwkwkwk nemu orang memakai peraturan bahas ibukota negara anjing,wkwkwkwk nemu orang pakai atur bahas ibukota negara anjing,wkwkwkwk nemu orang pakai atur bahas ibukota negara anjing
1.77269e+18,pikpikepik,Pikachrut,1.83921e+18,"@asumsico Boy, jgn ngomong doang. Buktiin rakyat mana yang memutuskan ibukota pindah??!!",Thu Sep 26 07:54:24 +0000 2024,negatif,boy jgn ngomong doang buktiin rakyat mana yang memutuskan ibukota pindah,boy jangan mengomong saja membuktikan rakyat mana yang memutuskan ibukota pindah,boy jangan_mengomong saja membuktikan rakyat mana yang memutuskan ibukota pindah,boy jangan_mengomong saja membuktikan rakyat mana yang memutuskan ibukota pindah,boy jangan mengomong saja membuktikan rakyat mana yang memutuskan ibukota pindah,boy mengomong membuktikan rakyat memutuskan ibukota pindah,boy omong bukti rakyat putus ibukota pindah,boy omong bukti rakyat putus ibukota pindah
1.12798e+18,mbambatangguh,squidy,1.83992e+18,"gw ke org Delivery 
""Projek IKN yg kemarin, udh jadi dikirim pak?""
""Udh kmrn kamis""
""Lah ngapain dikirim? Kan ibu kota ga jd pindah ke sana""
""Ya biarin, plg juga mangkrak""

hahahahha",Sat Sep 28 06:45:36 +0000 2024,negatif,"gw ke org delivery  projek ibukota negara baru yg kemarin udh jadi dikirim pak  udh kmrn kamis  lah ngapain dikirim kan ibu kota ga jd pindah ke sana  ya biarin plg juga mangkrak  hahahahha",saya ke orang delivery projek ibukota negara baru yang kemarin sudah jadi dikirim pak sudah kemarin kamis lah mengapa dikirim kan ibu kota tidak jadi pindah ke sana iya biarin pulang juga mangkrak hahahahha,saya ke orang delivery projek ibukota negara baru yang kemarin sudah jadi dikirim pak sudah kemarin kamis lah mengapa dikirim kan ibu kota tidak_jadi pindah ke sana iya biarin pulang juga mangkrak hahahahha,saya ke orang delivery projek ibukota negara baru yang kemarin sudah jadi dikirim pak sudah kemarin kamis lah mengapa dikirim kan ibu kota tidak_jadi pindah ke sana iya biarin pulang juga mangkrak hahahahha,saya ke orang delivery projek ibukota negara baru yang kemarin sudah jadi dikirim pak sudah kemarin kamis lah mengapa dikirim kan ibu kota tidak jadi pindah ke sana iya biarin pulang juga mangkrak hahahahha,orang delivery projek ibukota negara kemarin dikirim kemarin kamis dikirim kota pindah iya biarin pulang mangkrak hahahahha,orang delivery projek ibukota negara kemarin kirim kemarin kamis kirim kota pindah iya biarin pulang mangkrak hahahahha,orang delivery projek ibukota negara kemarin kirim kemarin kamis kirim kota pindah iya biarin pulang mangkrak hahahahha
1.04826e+18,fatioy,Fatio Yudha,1.84055e+18,"@mazzini_gsp tapi jakarta mau tenggelam bang, mau ada wacana atau gak ada dari jaman soekarno yg jelas ibu kota harus pindah dan udah setengah jalan",Mon Sep 30 00:33:09 +0000 2024,positif,tapi jakarta mau tenggelam bang mau ada wacana atau gak ada dari jaman soekarno yg jelas ibu kota harus pindah dan udah setengah jalan,tapi jakarta mau tenggelam bang mau ada wacana atau tidak ada dari jaman soekarno yang jelas ibu kota harus pindah dan sudah setengah jalan,tapi jakarta mau tenggelam bang mau ada wacana atau tidak_ada dari jaman soekarno yang jelas ibu kota harus pindah dan sudah setengah jalan,tapi jakarta mau tenggelam bang mau ada wacana atau tidak_ada dari jaman soekarno yang jelas ibu kota harus pindah dan sudah setengah jalan,tapi jakarta mau tenggelam bang mau ada wacana atau tidak ada dari jaman soekarno yang jelas ibu kota harus pindah dan sudah setengah jalan,jakarta tenggelam bang wacana jaman soekarno kota pindah jalan,jakarta tenggelam bang wacana jaman soekarno kota pindah jalan,jakarta tenggelam bang wacana jaman soekarno kota pindah jalan
1.78895e+18,Jempol_pramuka,Jempol Pramuka,1.83944e+18,@MardaniAliSera @PKSejahtera Kemarin menentang pemindahan ibukota....hari ini adlh pengagum ikn....tercerahkan ato plin-plan...??,Thu Sep 26 22:59:32 +0000 2024,netral,kemarin menentang pemindahan ibukota hari ini adlh pengagum ibukota negara baru tercerahkan ato plin plan,kemarin menentang pemindahan ibukota hari ini adalah pengagum ibukota negara baru tercerahkan atau plin plan,kemarin menentang pemindahan ibukota hari ini adalah pengagum ibukota negara baru tercerahkan atau plin plan,kemarin menentang pemindahan ibukota hari ini adalah pengagum ibukota negara baru tercerahkan atau plin plan,kemarin menentang pemindahan ibukota hari ini adalah pengagum ibukota negara baru tercerahkan atau plin plan,kemarin menentang pemindahan ibukota pengagum ibukota negara tercerahkan plin plan,kemarin tentang pindah ibukota kagum ibukota negara cerah plin plan,kemarin tentang pindah ibukota kagum ibukota negara cerah plin plan
7.53632e+17,AdityaWnrzki,BATI,1.82754e+18,"@ferrykoto @aniesbaswedan @PDI_Perjuangan Sebentar lagi? Mau taruhan sama saya mas berapa lama lagi ibu kota pindah? Pin aja nih comment saya menurut sumber busa 10-20 tahun ke depan. Di kira pindah administrasi ibu kota ga lama, seenaknya buat narasi kaya orang ga berotak wk!",Sun Aug 25 02:45:36 +0000 2024,negatif,sebentar lagi mau taruhan sama saya mas berapa lama lagi ibu kota pindah pin aja nih comment saya menurut sumber busa tahun ke depan di kira pindah administrasi ibu kota ga lama seenaknya buat narasi kaya orang ga berotak wk,sebentar lagi mau taruhan sama saya mas berapa lama lagi ibu kota pindah pin saja ini comment saya menurut sumber busa tahun ke depan di kira pindah administrasi ibu kota tidak lama seenaknya buat narasi kaya orang tidak berotak tertawa,sebentar lagi mau taruhan sama saya mas berapa lama lagi ibu kota pindah pin saja ini comment saya menurut sumber busa tahun ke depan di kira pindah administrasi ibu kota tidak_lama seenaknya buat narasi kaya orang tidak_berotak tertawa,sebentar lagi mau taruhan sama saya mas berapa lama lagi ibu kota pindah pin saja ini comment saya menurut sumber busa tahun ke depan di kira pindah administrasi ibu kota baru seenaknya buat narasi kaya orang tidak_berotak tertawa,sebentar lagi mau taruhan sama saya mas berapa lama lagi ibu kota pindah pin saja ini comment saya menurut sumber busa tahun ke depan di kira pindah administrasi ibu kota baru seenaknya buat narasi kaya orang tidak berotak tertawa,sebentar taruhan mas kota pindah pin comment sumber busa pindah administrasi kota narasi kaya orang berotak tertawa,sebentar taruh mas kota pindah pin comment sumber busa pindah administrasi kota narasi kaya orang otak tertawa,sebentar taruh mas kota pindah pin comment sumber busa pindah administrasi kota narasi kaya orang otak tertawa
1.1681e+18,ENS53311139,ENS,1.83996e+18,"@mastbagust @Hilmi28 Model pindah ibukota knp tdk dibarengi TAP MPR, mn Hak &amp;  kewajiban mandataris &amp; mn hak kewajiban @mprgoid @DPR_RI 

program"" Nasional wajib final nya penatanganan ada di DPR, kemen, BUMN, POLRI TNI &amp; badan lainnya dgn pembiayaan besar skala nasional wajib di TDO olh DPR",Sat Sep 28 09:11:58 +0000 2024,negatif,"model pindah ibukota knp tdk dibarengi tap mpr mn hak amp kewajiban mandataris amp mn hak kewajiban  program nasional wajib final nya penatanganan ada di dpr kemen bumn polri tni amp badan lainnya dgn pembiayaan besar skala nasional wajib di tdo olh dpr",model pindah ibukota kenapa tidak dibarengi tap pemerintah mana hak amp kewajiban mandataris amp mana hak kewajiban program nasional wajib final nya penatanganan ada di pemerintah kemen bumn polri tni amp badan lainnya dengan pembiayaan besar skala nasional wajib di tdo olh pemerintah,model pindah ibukota kenapa tidak_dibarengi tap pemerintah mana hak amp kewajiban mandataris amp mana hak kewajiban program nasional wajib final nya penatanganan ada di pemerintah kemen bumn polri tni amp badan lainnya dengan pembiayaan besar skala nasional wajib di tdo olh pemerintah,model pindah ibukota kenapa tidak_dibarengi tap pemerintah mana hak amp kewajiban mandataris amp mana hak kewajiban program nasional wajib final nya penatanganan ada di pemerintah kemen bumn polri tni amp badan lainnya dengan pembiayaan besar skala nasional wajib di tdo olh pemerintah,model pindah ibukota kenapa tidak dibarengi tap pemerintah mana hak amp kewajiban mandataris amp mana hak kewajiban program nasional wajib final nya penatanganan ada di pemerintah kemen bumn polri tni amp badan lainnya dengan pembiayaan besar skala nasional wajib di tdo olh pemerintah,model pindah ibukota dibarengi tap pemerintah hak amp kewajiban mandataris amp hak kewajiban program nasional wajib final nya penatanganan pemerintah kemen bumn polri tni amp badan pembiayaan skala nasional wajib tdo olh pemerintah,model pindah ibukota bareng tap perintah hak amp wajib mandataris amp hak wajib program nasional wajib final nya penatanganan perintah kemen bumn polri tni amp badan biaya skala nasional wajib tdo olh perintah,model pindah ibukota bareng tap perintah hak amp wajib mandataris amp hak wajib program nasional wajib final nya penatanganan perintah kemen bumn polri tni amp badan biaya skala nasional wajib tdo olh perintah
1.35936e+18,chikafirli2,Chika Firli,1.84064e+18,"Pemerintah berkomitmen untuk mendorong ekosistem transportasi ramah lingkungan di Ibu Kota Nusantara (IKN), Kalimantan Timur.
#IbuKotaNegaraNusantara #IKN #IKNNusantara #IndonesiaEmas2045 #SmartCity #KotaModern #IndonesiaMaju #SmartDefenseSystem #KerjaNyataJokowi https://t.co/lLywl9SQ0f",Mon Sep 30 06:12:21 +0000 2024,netral,"pemerintah berkomitmen untuk mendorong ekosistem transportasi ramah lingkungan di ibu kota nusantara ibukota negara baru kalimantan timur ",pemerintah berkomitmen untuk mendorong ekosistem transportasi ramah lingkungan di ibu kota nusantara ibukota negara baru kalimantan timur,pemerintah berkomitmen untuk mendorong ekosistem transportasi ramah lingkungan di ibu kota nusantara ibukota negara baru kalimantan timur,pemerintah berkomitmen untuk mendorong ekosistem transportasi ramah lingkungan di ibu kota nusantara ibukota negara baru kalimantan timur,pemerintah berkomitmen untuk mendorong ekosistem transportasi ramah lingkungan di ibu kota nusantara ibukota negara baru kalimantan timur,pemerintah berkomitmen mendorong ekosistem transportasi ramah lingkungan kota nusantara ibukota negara kalimantan timur,perintah komitmen dorong ekosistem transportasi ramah lingkung kota nusantara ibukota negara kalimantan timur,perintah komitmen dorong ekosistem transportasi ramah lingkung kota nusantara ibukota negara kalimantan timur
1.70365e+18,suripto_darma5,Suripto Darma,1.84067e+18,@AgikMauripta Pemindahan ibu kota mencerminkan visi Indonesia sebagai negara yang berkeadilan,Mon Sep 30 08:12:08 +0000 2024,positif,pemindahan ibu kota mencerminkan visi indonesia sebagai negara yang berkeadilan,pemindahan ibu kota mencerminkan visi indonesia sebagai negara yang berkeadilan,pemindahan ibu kota mencerminkan visi indonesia sebagai negara yang berkeadilan,pemindahan ibu kota mencerminkan visi indonesia sebagai negara yang berkeadilan,pemindahan ibu kota mencerminkan visi indonesia sebagai negara yang berkeadilan,pemindahan kota mencerminkan visi indonesia negara berkeadilan,pindah kota cermin visi indonesia negara adil,pindah kota cermin visi indonesia negara adil
1.70145e+18,viktor_narpa53,Viktor Narpati,1.82972e+18,@garudadidada10 Pemindahan ibu kota mengarahkan pembangunan ke daerah yang lebih potensial,Sat Aug 31 03:14:55 +0000 2024,positif,pemindahan ibu kota mengarahkan pembangunan ke daerah yang lebih potensial,pemindahan ibu kota mengarahkan pembangunan ke daerah yang lebih potensial,pemindahan ibu kota mengarahkan pembangunan ke daerah yang lebih potensial,pemindahan ibu kota mengarahkan pembangunan ke daerah yang lebih potensial,pemindahan ibu kota mengarahkan pembangunan ke daerah yang lebih potensial,pemindahan kota mengarahkan pembangunan daerah potensial,pindah kota arah bangun daerah potensial,pindah kota arah bangun daerah potensial
504192703.0,Doni_Nnn,donifatrika,1.83891e+18,"@zola_papazola2 @msaid_didu Maaf bang mau nanya, menurut ABG tahun berapa ibukota layak pindah dan siapa presidennya, menurut ABG presiden pada tersebut sanggupkah mengambil keputusan, dan menjelang ibukota pindah sampai tahun tersebut, boleh saya tahu kondisi jakarta, karena bangun ibukota butuh 40 tahun",Wed Sep 25 12:03:28 +0000 2024,positif,maaf bang mau nanya menurut abg tahun berapa ibukota layak pindah dan siapa presidennya menurut abg presiden pada tersebut sanggupkah mengambil keputusan dan menjelang ibukota pindah sampai tahun tersebut boleh saya tahu kondisi jakarta karena bangun ibukota butuh tahun,maaf bang mau tanya menurut abang tahun berapa ibukota layak pindah dan siapa presidennya menurut abang presiden pada tersebut sanggupkah mengambil keputusan dan menjelang ibukota pindah sampai tahun tersebut boleh saya tahu kondisi jakarta karena bangun ibukota butuh tahun,maaf bang mau tanya menurut abang tahun berapa ibukota layak pindah dan siapa presidennya menurut abang presiden pada tersebut sanggupkah mengambil keputusan dan menjelang ibukota pindah sampai tahun tersebut boleh saya tahu kondisi jakarta karena bangun ibukota butuh tahun,maaf bang mau tanya menurut abang tahun berapa ibukota layak pindah dan siapa presidennya menurut abang presiden pada tersebut sanggupkah mengambil keputusan dan menjelang ibukota pindah sampai tahun tersebut boleh saya tahu kondisi jakarta karena bangun ibukota butuh tahun,maaf bang mau tanya menurut abang tahun berapa ibukota layak pindah dan siapa presidennya menurut abang presiden pada tersebut sanggupkah mengambil keputusan dan menjelang ibukota pindah sampai tahun tersebut boleh saya tahu kondisi jakarta karena bangun ibukota butuh tahun,maaf bang abang ibukota layak pindah presidennya abang presiden sanggupkah mengambil keputusan menjelang ibukota pindah kondisi jakarta bangun ibukota butuh,maaf bang abang ibukota layak pindah presiden abang presiden sanggup ambil putus jelang ibukota pindah kondisi jakarta bangun ibukota butuh,maaf bang abang ibukota layak pindah presiden abang presiden sanggup ambil putus jelang ibukota pindah kondisi jakarta bangun ibukota butuh
1.70275e+18,JMarjuki99455,Juki Marjuki,1.8393e+18,@kompascom Sepertinya akan gagal total pemindahan ibu kota harinya dia mau cuci mulut https://t.co/UmSHFxDyHO,Thu Sep 26 14:03:00 +0000 2024,negatif,sepertinya akan gagal total pemindahan ibu kota harinya dia mau cuci mulut,sepertinya akan gagal total pemindahan ibu kota harinya dia mau cuci mulut,sepertinya akan gagal total pemindahan ibu kota harinya dia mau cuci mulut,sepertinya akan gagal total pemindahan ibu kota harinya dia mau cuci mulut,sepertinya akan gagal total pemindahan ibu kota harinya dia mau cuci mulut,gagal total pemindahan kota harinya cuci mulut,gagal total pindah kota hari cuci mulut,gagal total pindah kota hari cuci mulut
1.82375e+18,desabukitraya01,Bukitraya,1.83654e+18,"Simak selengkapnya dalam 'Salam Bukit Raya' di channel YouTube Pemerintah Desa Bukit Raya ya, Sob!

#BukitRaya 
#Sepaku 
#PenajamPaserUtara 
#KalimantanTimur 
#IbuKotaNusantara 
#PTSL",Wed Sep 18 23:11:56 +0000 2024,netral,"simak selengkapnya dalam salam bukit raya di channel youtube pemerintah desa bukit raya ya sob      ",simak selengkapnya dalam salam bukit raya di channel youtube pemerintah desa bukit raya iya sob,simak selengkapnya dalam salam bukit raya di channel youtube pemerintah desa bukit raya iya sob,simak selengkapnya dalam salam bukit raya di channel youtube pemerintah desa bukit raya iya sob,simak selengkapnya dalam salam bukit raya di channel youtube pemerintah desa bukit raya iya sob,simak selengkapnya salam bukit raya channel youtube pemerintah desa bukit raya iya sob,simak lengkap salam bukit raya channel youtube perintah desa bukit raya iya sob,simak lengkap salam bukit raya channel youtube perintah desa bukit raya iya sob
1.45619e+18,ZoyaKakak,KakakZoya,1.83635e+18,"Para Pendukung Ibukota Nusantara terhimpun dalam Forsa IKN melaksanakan secara Bersama acara tatap muka yang dihadiri oleh lebih dari 300 orang peserta yang datang dari berbagai kota-kota.

https://t.co/aGEBbvaN4y

Speed Tawangmangu READY BO Mossad Lebanon Labubu Garut Sedimen https://t.co/Iwm8nlzktq",Wed Sep 18 10:31:49 +0000 2024,netral,"para pendukung ibukota nusantara terhimpun dalam forsa ibukota negara baru melaksanakan secara bersama acara tatap muka yang dihadiri oleh lebih dari orang peserta yang datang dari berbagai kota kota   speed tawangmangu ready bo mossad lebanon labubu garut sedimen",para pendukung ibukota nusantara terhimpun dalam forsa ibukota negara baru melaksanakan secara bersama acara tatap muka yang dihadiri oleh lebih dari orang peserta yang datang dari berbagai kota kota speed tawangmangu ready bo mossad lebanon labubu garut sedimen,para pendukung ibukota nusantara terhimpun dalam forsa ibukota negara baru melaksanakan secara bersama acara tatap muka yang dihadiri oleh lebih dari orang peserta yang datang dari berbagai kota kota speed tawangmangu ready bo mossad lebanon labubu garut sedimen,para pendukung ibukota nusantara terhimpun dalam forsa ibukota negara baru melaksanakan secara bersama acara tatap muka yang dihadiri oleh lebih dari orang peserta yang datang dari berbagai kota kota speed tawangmangu ready bo mossad lebanon labubu garut sedimen,para pendukung ibukota nusantara terhimpun dalam forsa ibukota negara baru melaksanakan secara bersama acara tatap muka yang dihadiri oleh lebih dari orang peserta yang datang dari berbagai kota kota speed tawangmangu ready bo mossad lebanon labubu garut sedimen,pendukung ibukota nusantara terhimpun forsa ibukota negara melaksanakan acara tatap muka dihadiri orang peserta kota kota speed tawangmangu ready bo mossad lebanon labubu garut sedimen,dukung ibukota nusantara himpun forsa ibukota negara laksana acara tatap muka hadir orang serta kota kota speed tawangmangu ready bo mossad lebanon labubu garut sedimen,dukung ibukota nusantara himpun forsa ibukota negara laksana acara tatap muka hadir orang serta kota kota speed tawangmangu ready bo mossad lebanon labubu garut sedimen
9.19119e+17,mtalamin_id,Amin Abu Humaira',1.84075e+18,"@aldapstsr ""pasti sudah dikaji dulu""

IKN noh tanpa amdal",Mon Sep 30 13:53:44 +0000 2024,negatif,"pasti sudah dikaji dulu  ibukota negara baru noh tanpa amdal",pasti sudah dikaji dulu ibukota negara baru noh tanpa amdal,pasti sudah dikaji dulu ibukota negara baru noh tanpa_amdal,pasti sudah dikaji dulu ibukota negara baru noh tanpa_amdal,pasti sudah dikaji dulu ibukota negara baru noh tanpa amdal,dikaji ibukota negara noh amdal,kaji ibukota negara noh amdal,kaji ibukota negara noh amdal
