user_id,username,user_display_name,tweet_id,full_text,created_at,sentiment_label,cleaned_text,after_slang_text,underscore_negation_text,swap_negation_text,final_negation_text,after_stopwords_text,after_stemming_text,preprocessed_text,compound_score,positive_score,negative_score,inset_label
1.12798e+18,mbambatangguh,squidy,1.83992e+18,"gw ke org Delivery 
""Projek IKN yg kemarin, udh jadi dikirim pak?""
""Udh kmrn kamis""
""Lah ngapain dikirim? Kan ibu kota ga jd pindah ke sana""
""Ya biarin, plg juga mangkrak""

hahahahha",Sat Sep 28 06:45:36 +0000 2024,negatif,"gw ke org delivery  projek ibukota negara baru yg kemarin udh jadi dikirim pak  udh kmrn kamis  lah ngapain dikirim kan ibu kota ga jd pindah ke sana  ya biarin plg juga mangkrak  hahahahha",saya ke orang delivery projek ibukota negara baru yang kemarin sudah jadi dikirim pak sudah kemarin kamis lah mengapa dikirim kan ibu kota tidak jadi pindah ke sana iya biarin pulang juga mangkrak hahahahha,saya ke orang delivery projek ibukota negara baru yang kemarin sudah jadi dikirim pak sudah kemarin kamis lah mengapa dikirim kan ibu kota tidak_jadi pindah ke sana iya biarin pulang juga mangkrak hahahahha,saya ke orang delivery projek ibukota negara baru yang kemarin sudah jadi dikirim pak sudah kemarin kamis lah mengapa dikirim kan ibu kota tidak_jadi pindah ke sana iya biarin pulang juga mangkrak hahahahha,saya ke orang delivery projek ibukota negara baru yang kemarin sudah jadi dikirim pak sudah kemarin kamis lah mengapa dikirim kan ibu kota tidak jadi pindah ke sana iya biarin pulang juga mangkrak hahahahha,orang delivery projek ibukota negara kemarin dikirim kemarin kamis dikirim kota pindah iya biarin pulang mangkrak hahahahha,orang delivery projek ibukota negara kemarin kirim kemarin kamis kirim kota pindah iya biarin pulang mangkrak hahahahha,orang delivery projek ibukota negara kemarin kirim kemarin kamis kirim kota pindah iya biarin pulang mangkrak hahahahha,-0.08440000000000003,"{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.7906}","{'neg': 0.417, 'neu': 0.583, 'pos': 0.0, 'compound': -0.875}",negatif
1.04826e+18,fatioy,Fatio Yudha,1.84055e+18,"@mazzini_gsp tapi jakarta mau tenggelam bang, mau ada wacana atau gak ada dari jaman soekarno yg jelas ibu kota harus pindah dan udah setengah jalan",Mon Sep 30 00:33:09 +0000 2024,positif,tapi jakarta mau tenggelam bang mau ada wacana atau gak ada dari jaman soekarno yg jelas ibu kota harus pindah dan udah setengah jalan,tapi jakarta mau tenggelam bang mau ada wacana atau tidak ada dari jaman soekarno yang jelas ibu kota harus pindah dan sudah setengah jalan,tapi jakarta mau tenggelam bang mau ada wacana atau tidak_ada dari jaman soekarno yang jelas ibu kota harus pindah dan sudah setengah jalan,tapi jakarta mau tenggelam bang mau ada wacana atau tidak_ada dari jaman soekarno yang jelas ibu kota harus pindah dan sudah setengah jalan,tapi jakarta mau tenggelam bang mau ada wacana atau tidak ada dari jaman soekarno yang jelas ibu kota harus pindah dan sudah setengah jalan,jakarta tenggelam bang wacana jaman soekarno kota pindah jalan,jakarta tenggelam bang wacana jaman soekarno kota pindah jalan,jakarta tenggelam bang wacana jaman soekarno kota pindah jalan,-0.6686,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.25}","{'neg': 0.722, 'neu': 0.278, 'pos': 0.0, 'compound': -0.9186}",negatif
1.78895e+18,Jempol_pramuka,Jempol Pramuka,1.83944e+18,@MardaniAliSera @PKSejahtera Kemarin menentang pemindahan ibukota....hari ini adlh pengagum ikn....tercerahkan ato plin-plan...??,Thu Sep 26 22:59:32 +0000 2024,netral,kemarin menentang pemindahan ibukota hari ini adlh pengagum ibukota negara baru tercerahkan ato plin plan,kemarin menentang pemindahan ibukota hari ini adalah pengagum ibukota negara baru tercerahkan atau plin plan,kemarin menentang pemindahan ibukota hari ini adalah pengagum ibukota negara baru tercerahkan atau plin plan,kemarin menentang pemindahan ibukota hari ini adalah pengagum ibukota negara baru tercerahkan atau plin plan,kemarin menentang pemindahan ibukota hari ini adalah pengagum ibukota negara baru tercerahkan atau plin plan,kemarin menentang pemindahan ibukota pengagum ibukota negara tercerahkan plin plan,kemarin tentang pindah ibukota kagum ibukota negara cerah plin plan,kemarin tentang pindah ibukota kagum ibukota negara cerah plin plan,-0.04959999999999998,"{'neg': 0.0, 'neu': 0.467, 'pos': 0.533, 'compound': 0.7906}","{'neg': 0.562, 'neu': 0.438, 'pos': 0.0, 'compound': -0.8402}",negatif
7.53632e+17,AdityaWnrzki,BATI,1.82754e+18,"@ferrykoto @aniesbaswedan @PDI_Perjuangan Sebentar lagi? Mau taruhan sama saya mas berapa lama lagi ibu kota pindah? Pin aja nih comment saya menurut sumber busa 10-20 tahun ke depan. Di kira pindah administrasi ibu kota ga lama, seenaknya buat narasi kaya orang ga berotak wk!",Sun Aug 25 02:45:36 +0000 2024,negatif,sebentar lagi mau taruhan sama saya mas berapa lama lagi ibu kota pindah pin aja nih comment saya menurut sumber busa tahun ke depan di kira pindah administrasi ibu kota ga lama seenaknya buat narasi kaya orang ga berotak wk,sebentar lagi mau taruhan sama saya mas berapa lama lagi ibu kota pindah pin saja ini comment saya menurut sumber busa tahun ke depan di kira pindah administrasi ibu kota tidak lama seenaknya buat narasi kaya orang tidak berotak tertawa,sebentar lagi mau taruhan sama saya mas berapa lama lagi ibu kota pindah pin saja ini comment saya menurut sumber busa tahun ke depan di kira pindah administrasi ibu kota tidak_lama seenaknya buat narasi kaya orang tidak_berotak tertawa,sebentar lagi mau taruhan sama saya mas berapa lama lagi ibu kota pindah pin saja ini comment saya menurut sumber busa tahun ke depan di kira pindah administrasi ibu kota baru seenaknya buat narasi kaya orang tidak_berotak tertawa,sebentar lagi mau taruhan sama saya mas berapa lama lagi ibu kota pindah pin saja ini comment saya menurut sumber busa tahun ke depan di kira pindah administrasi ibu kota baru seenaknya buat narasi kaya orang tidak berotak tertawa,sebentar taruhan mas kota pindah pin comment sumber busa pindah administrasi kota narasi kaya orang berotak tertawa,sebentar taruh mas kota pindah pin comment sumber busa pindah administrasi kota narasi kaya orang otak tertawa,sebentar taruh mas kota pindah pin comment sumber busa pindah administrasi kota narasi kaya orang otak tertawa,-0.008000000000000007,"{'neg': 0.0, 'neu': 0.333, 'pos': 0.667, 'compound': 0.9719}","{'neg': 0.75, 'neu': 0.25, 'pos': 0.0, 'compound': -0.9799}",negatif
1.1681e+18,ENS53311139,ENS,1.83996e+18,"@mastbagust @Hilmi28 Model pindah ibukota knp tdk dibarengi TAP MPR, mn Hak &amp;  kewajiban mandataris &amp; mn hak kewajiban @mprgoid @DPR_RI 

program"" Nasional wajib final nya penatanganan ada di DPR, kemen, BUMN, POLRI TNI &amp; badan lainnya dgn pembiayaan besar skala nasional wajib di TDO olh DPR",Sat Sep 28 09:11:58 +0000 2024,negatif,"model pindah ibukota knp tdk dibarengi tap mpr mn hak amp kewajiban mandataris amp mn hak kewajiban  program nasional wajib final nya penatanganan ada di dpr kemen bumn polri tni amp badan lainnya dgn pembiayaan besar skala nasional wajib di tdo olh dpr",model pindah ibukota kenapa tidak dibarengi tap pemerintah mana hak amp kewajiban mandataris amp mana hak kewajiban program nasional wajib final nya penatanganan ada di pemerintah kemen bumn polri tni amp badan lainnya dengan pembiayaan besar skala nasional wajib di tdo olh pemerintah,model pindah ibukota kenapa tidak_dibarengi tap pemerintah mana hak amp kewajiban mandataris amp mana hak kewajiban program nasional wajib final nya penatanganan ada di pemerintah kemen bumn polri tni amp badan lainnya dengan pembiayaan besar skala nasional wajib di tdo olh pemerintah,model pindah ibukota kenapa tidak_dibarengi tap pemerintah mana hak amp kewajiban mandataris amp mana hak kewajiban program nasional wajib final nya penatanganan ada di pemerintah kemen bumn polri tni amp badan lainnya dengan pembiayaan besar skala nasional wajib di tdo olh pemerintah,model pindah ibukota kenapa tidak dibarengi tap pemerintah mana hak amp kewajiban mandataris amp mana hak kewajiban program nasional wajib final nya penatanganan ada di pemerintah kemen bumn polri tni amp badan lainnya dengan pembiayaan besar skala nasional wajib di tdo olh pemerintah,model pindah ibukota dibarengi tap pemerintah hak amp kewajiban mandataris amp hak kewajiban program nasional wajib final nya penatanganan pemerintah kemen bumn polri tni amp badan pembiayaan skala nasional wajib tdo olh pemerintah,model pindah ibukota bareng tap perintah hak amp wajib mandataris amp hak wajib program nasional wajib final nya penatanganan perintah kemen bumn polri tni amp badan biaya skala nasional wajib tdo olh perintah,model pindah ibukota bareng tap perintah hak amp wajib mandataris amp hak wajib program nasional wajib final nya penatanganan perintah kemen bumn polri tni amp badan biaya skala nasional wajib tdo olh perintah,-0.0474,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.9325}","{'neg': 0.519, 'neu': 0.481, 'pos': 0.0, 'compound': -0.9799}",negatif
1.35936e+18,chikafirli2,Chika Firli,1.84064e+18,"Pemerintah berkomitmen untuk mendorong ekosistem transportasi ramah lingkungan di Ibu Kota Nusantara (IKN), Kalimantan Timur.
#IbuKotaNegaraNusantara #IKN #IKNNusantara #IndonesiaEmas2045 #SmartCity #KotaModern #IndonesiaMaju #SmartDefenseSystem #KerjaNyataJokowi https://t.co/lLywl9SQ0f",Mon Sep 30 06:12:21 +0000 2024,netral,"pemerintah berkomitmen untuk mendorong ekosistem transportasi ramah lingkungan di ibu kota nusantara ibukota negara baru kalimantan timur ",pemerintah berkomitmen untuk mendorong ekosistem transportasi ramah lingkungan di ibu kota nusantara ibukota negara baru kalimantan timur,pemerintah berkomitmen untuk mendorong ekosistem transportasi ramah lingkungan di ibu kota nusantara ibukota negara baru kalimantan timur,pemerintah berkomitmen untuk mendorong ekosistem transportasi ramah lingkungan di ibu kota nusantara ibukota negara baru kalimantan timur,pemerintah berkomitmen untuk mendorong ekosistem transportasi ramah lingkungan di ibu kota nusantara ibukota negara baru kalimantan timur,pemerintah berkomitmen mendorong ekosistem transportasi ramah lingkungan kota nusantara ibukota negara kalimantan timur,perintah komitmen dorong ekosistem transportasi ramah lingkung kota nusantara ibukota negara kalimantan timur,perintah komitmen dorong ekosistem transportasi ramah lingkung kota nusantara ibukota negara kalimantan timur,0.07219999999999993,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.7906}","{'neg': 0.353, 'neu': 0.647, 'pos': 0.0, 'compound': -0.7184}",positif
1.70365e+18,suripto_darma5,Suripto Darma,1.84067e+18,@AgikMauripta Pemindahan ibu kota mencerminkan visi Indonesia sebagai negara yang berkeadilan,Mon Sep 30 08:12:08 +0000 2024,positif,pemindahan ibu kota mencerminkan visi indonesia sebagai negara yang berkeadilan,pemindahan ibu kota mencerminkan visi indonesia sebagai negara yang berkeadilan,pemindahan ibu kota mencerminkan visi indonesia sebagai negara yang berkeadilan,pemindahan ibu kota mencerminkan visi indonesia sebagai negara yang berkeadilan,pemindahan ibu kota mencerminkan visi indonesia sebagai negara yang berkeadilan,pemindahan kota mencerminkan visi indonesia negara berkeadilan,pindah kota cermin visi indonesia negara adil,pindah kota cermin visi indonesia negara adil,0.057499999999999996,"{'neg': 0.0, 'neu': 0.176, 'pos': 0.824, 'compound': 0.9325}","{'neg': 0.714, 'neu': 0.286, 'pos': 0.0, 'compound': -0.875}",positif
1.70145e+18,viktor_narpa53,Viktor Narpati,1.82972e+18,@garudadidada10 Pemindahan ibu kota mengarahkan pembangunan ke daerah yang lebih potensial,Sat Aug 31 03:14:55 +0000 2024,positif,pemindahan ibu kota mengarahkan pembangunan ke daerah yang lebih potensial,pemindahan ibu kota mengarahkan pembangunan ke daerah yang lebih potensial,pemindahan ibu kota mengarahkan pembangunan ke daerah yang lebih potensial,pemindahan ibu kota mengarahkan pembangunan ke daerah yang lebih potensial,pemindahan ibu kota mengarahkan pembangunan ke daerah yang lebih potensial,pemindahan kota mengarahkan pembangunan daerah potensial,pindah kota arah bangun daerah potensial,pindah kota arah bangun daerah potensial,-0.4413,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.4588}","{'neg': 0.786, 'neu': 0.214, 'pos': 0.0, 'compound': -0.9001}",negatif
504192703.0,Doni_Nnn,donifatrika,1.83891e+18,"@zola_papazola2 @msaid_didu Maaf bang mau nanya, menurut ABG tahun berapa ibukota layak pindah dan siapa presidennya, menurut ABG presiden pada tersebut sanggupkah mengambil keputusan, dan menjelang ibukota pindah sampai tahun tersebut, boleh saya tahu kondisi jakarta, karena bangun ibukota butuh 40 tahun",Wed Sep 25 12:03:28 +0000 2024,positif,maaf bang mau nanya menurut abg tahun berapa ibukota layak pindah dan siapa presidennya menurut abg presiden pada tersebut sanggupkah mengambil keputusan dan menjelang ibukota pindah sampai tahun tersebut boleh saya tahu kondisi jakarta karena bangun ibukota butuh tahun,maaf bang mau tanya menurut abang tahun berapa ibukota layak pindah dan siapa presidennya menurut abang presiden pada tersebut sanggupkah mengambil keputusan dan menjelang ibukota pindah sampai tahun tersebut boleh saya tahu kondisi jakarta karena bangun ibukota butuh tahun,maaf bang mau tanya menurut abang tahun berapa ibukota layak pindah dan siapa presidennya menurut abang presiden pada tersebut sanggupkah mengambil keputusan dan menjelang ibukota pindah sampai tahun tersebut boleh saya tahu kondisi jakarta karena bangun ibukota butuh tahun,maaf bang mau tanya menurut abang tahun berapa ibukota layak pindah dan siapa presidennya menurut abang presiden pada tersebut sanggupkah mengambil keputusan dan menjelang ibukota pindah sampai tahun tersebut boleh saya tahu kondisi jakarta karena bangun ibukota butuh tahun,maaf bang mau tanya menurut abang tahun berapa ibukota layak pindah dan siapa presidennya menurut abang presiden pada tersebut sanggupkah mengambil keputusan dan menjelang ibukota pindah sampai tahun tersebut boleh saya tahu kondisi jakarta karena bangun ibukota butuh tahun,maaf bang abang ibukota layak pindah presidennya abang presiden sanggupkah mengambil keputusan menjelang ibukota pindah kondisi jakarta bangun ibukota butuh,maaf bang abang ibukota layak pindah presiden abang presiden sanggup ambil putus jelang ibukota pindah kondisi jakarta bangun ibukota butuh,maaf bang abang ibukota layak pindah presiden abang presiden sanggup ambil putus jelang ibukota pindah kondisi jakarta bangun ibukota butuh,-0.007799999999999918,"{'neg': 0.0, 'neu': 0.268, 'pos': 0.732, 'compound': 0.9834}","{'neg': 0.735, 'neu': 0.265, 'pos': 0.0, 'compound': -0.9912}",negatif
1.70275e+18,JMarjuki99455,Juki Marjuki,1.8393e+18,@kompascom Sepertinya akan gagal total pemindahan ibu kota harinya dia mau cuci mulut https://t.co/UmSHFxDyHO,Thu Sep 26 14:03:00 +0000 2024,negatif,sepertinya akan gagal total pemindahan ibu kota harinya dia mau cuci mulut,sepertinya akan gagal total pemindahan ibu kota harinya dia mau cuci mulut,sepertinya akan gagal total pemindahan ibu kota harinya dia mau cuci mulut,sepertinya akan gagal total pemindahan ibu kota harinya dia mau cuci mulut,sepertinya akan gagal total pemindahan ibu kota harinya dia mau cuci mulut,gagal total pemindahan kota harinya cuci mulut,gagal total pindah kota hari cuci mulut,gagal total pindah kota hari cuci mulut,-0.6686,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.25}","{'neg': 0.812, 'neu': 0.188, 'pos': 0.0, 'compound': -0.9186}",negatif
1.82375e+18,desabukitraya01,Bukitraya,1.83654e+18,"Simak selengkapnya dalam 'Salam Bukit Raya' di channel YouTube Pemerintah Desa Bukit Raya ya, Sob!

#BukitRaya 
#Sepaku 
#PenajamPaserUtara 
#KalimantanTimur 
#IbuKotaNusantara 
#PTSL",Wed Sep 18 23:11:56 +0000 2024,netral,"simak selengkapnya dalam salam bukit raya di channel youtube pemerintah desa bukit raya ya sob      ",simak selengkapnya dalam salam bukit raya di channel youtube pemerintah desa bukit raya iya sob,simak selengkapnya dalam salam bukit raya di channel youtube pemerintah desa bukit raya iya sob,simak selengkapnya dalam salam bukit raya di channel youtube pemerintah desa bukit raya iya sob,simak selengkapnya dalam salam bukit raya di channel youtube pemerintah desa bukit raya iya sob,simak selengkapnya salam bukit raya channel youtube pemerintah desa bukit raya iya sob,simak lengkap salam bukit raya channel youtube perintah desa bukit raya iya sob,simak lengkap salam bukit raya channel youtube perintah desa bukit raya iya sob,-0.02510000000000001,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.875}","{'neg': 0.476, 'neu': 0.524, 'pos': 0.0, 'compound': -0.9001}",negatif
1.45619e+18,ZoyaKakak,KakakZoya,1.83635e+18,"Para Pendukung Ibukota Nusantara terhimpun dalam Forsa IKN melaksanakan secara Bersama acara tatap muka yang dihadiri oleh lebih dari 300 orang peserta yang datang dari berbagai kota-kota.

https://t.co/aGEBbvaN4y

Speed Tawangmangu READY BO Mossad Lebanon Labubu Garut Sedimen https://t.co/Iwm8nlzktq",Wed Sep 18 10:31:49 +0000 2024,netral,"para pendukung ibukota nusantara terhimpun dalam forsa ibukota negara baru melaksanakan secara bersama acara tatap muka yang dihadiri oleh lebih dari orang peserta yang datang dari berbagai kota kota   speed tawangmangu ready bo mossad lebanon labubu garut sedimen",para pendukung ibukota nusantara terhimpun dalam forsa ibukota negara baru melaksanakan secara bersama acara tatap muka yang dihadiri oleh lebih dari orang peserta yang datang dari berbagai kota kota speed tawangmangu ready bo mossad lebanon labubu garut sedimen,para pendukung ibukota nusantara terhimpun dalam forsa ibukota negara baru melaksanakan secara bersama acara tatap muka yang dihadiri oleh lebih dari orang peserta yang datang dari berbagai kota kota speed tawangmangu ready bo mossad lebanon labubu garut sedimen,para pendukung ibukota nusantara terhimpun dalam forsa ibukota negara baru melaksanakan secara bersama acara tatap muka yang dihadiri oleh lebih dari orang peserta yang datang dari berbagai kota kota speed tawangmangu ready bo mossad lebanon labubu garut sedimen,para pendukung ibukota nusantara terhimpun dalam forsa ibukota negara baru melaksanakan secara bersama acara tatap muka yang dihadiri oleh lebih dari orang peserta yang datang dari berbagai kota kota speed tawangmangu ready bo mossad lebanon labubu garut sedimen,pendukung ibukota nusantara terhimpun forsa ibukota negara melaksanakan acara tatap muka dihadiri orang peserta kota kota speed tawangmangu ready bo mossad lebanon labubu garut sedimen,dukung ibukota nusantara himpun forsa ibukota negara laksana acara tatap muka hadir orang serta kota kota speed tawangmangu ready bo mossad lebanon labubu garut sedimen,dukung ibukota nusantara himpun forsa ibukota negara laksana acara tatap muka hadir orang serta kota kota speed tawangmangu ready bo mossad lebanon labubu garut sedimen,0.032399999999999984,"{'neg': 0.0, 'neu': 0.571, 'pos': 0.429, 'compound': 0.9325}","{'neg': 0.364, 'neu': 0.636, 'pos': 0.0, 'compound': -0.9001}",positif
9.19119e+17,mtalamin_id,Amin Abu Humaira',1.84075e+18,"@aldapstsr ""pasti sudah dikaji dulu""

IKN noh tanpa amdal",Mon Sep 30 13:53:44 +0000 2024,negatif,"pasti sudah dikaji dulu  ibukota negara baru noh tanpa amdal",pasti sudah dikaji dulu ibukota negara baru noh tanpa amdal,pasti sudah dikaji dulu ibukota negara baru noh tanpa_amdal,pasti sudah dikaji dulu ibukota negara baru noh tanpa_amdal,pasti sudah dikaji dulu ibukota negara baru noh tanpa amdal,dikaji ibukota negara noh amdal,kaji ibukota negara noh amdal,kaji ibukota negara noh amdal,0.7184,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.7184}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positif
1.41275e+18,astrophiboyz,faadli,1.82879e+18,@Putri__ajha kalian sadar ga sih keknya pemerintah bakal tau kalo jawa makin lama akan tenggelam atau mengecil seperti rumor tanggul dan gempe megatrust makanya ibu kota pindah IKN soalnya pulau indo ini kecil klo diliat dari benua/negara lain,Wed Aug 28 13:24:15 +0000 2024,positif,kalian sadar ga sih keknya pemerintah bakal tau kalo jawa makin lama akan tenggelam atau mengecil seperti rumor tanggul dan gempe megatrust makanya ibu kota pindah ibukota negara baru soalnya pulau indo ini kecil klo diliat dari benua negara lain,kalian sadar tidak sih kayaknya pemerintah bakal tahu kalau jawa makin lama akan tenggelam atau mengecil seperti rumor tanggul dan gempe megatrust makanya ibu kota pindah ibukota negara baru soalnya pulau indonesia ini kecil kalau dilihat dari benua negara lain,kalian sadar tidak_sih kayaknya pemerintah bakal tahu kalau jawa makin lama akan tenggelam atau mengecil seperti rumor tanggul dan gempe megatrust makanya ibu kota pindah ibukota negara baru soalnya pulau indonesia ini kecil kalau dilihat dari benua negara lain,kalian sadar tidak_sih kayaknya pemerintah bakal tahu kalau jawa makin lama akan tenggelam atau mengecil seperti rumor tanggul dan gempe megatrust makanya ibu kota pindah ibukota negara baru soalnya pulau indonesia ini kecil kalau dilihat dari benua negara lain,kalian sadar tidak sih kayaknya pemerintah bakal tahu kalau jawa makin lama akan tenggelam atau mengecil seperti rumor tanggul dan gempe megatrust makanya ibu kota pindah ibukota negara baru soalnya pulau indonesia ini kecil kalau dilihat dari benua negara lain,sadar sih kayaknya pemerintah jawa tenggelam mengecil rumor tanggul gempe megatrust kota pindah ibukota negara pulau indonesia benua negara,sadar sih kayak perintah jawa tenggelam kecil rumor tanggul gempe megatrust kota pindah ibukota negara pulau indonesia benua negara,sadar sih kayak perintah jawa tenggelam kecil rumor tanggul gempe megatrust kota pindah ibukota negara pulau indonesia benua negara,-0.36749999999999994,"{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.6124}","{'neg': 0.684, 'neu': 0.316, 'pos': 0.0, 'compound': -0.9799}",negatif
1.57691e+18,dekade_08,DEKADE 08,1.83454e+18,"Menteri Koordinator Kemaritiman dan Investasi Luhut Binsar Pandjaitan menyampaikan bocoran terkait rencana pembangunan Ibu Kota Nusantara (IKN) di era pemerintahan Prabowo Subianto. 

#luhut #prabowo #jokowi #pembangunan #eraprabowo #hubungan #ibukotanusantara #ikn https://t.co/MiFAAmI1dO",Fri Sep 13 10:25:10 +0000 2024,netral,"menteri koordinator kemaritiman dan investasi luhut binsar pandjaitan menyampaikan bocoran terkait rencana pembangunan ibu kota nusantara ibukota negara baru di era pemerintahan prabowo subianto ",menteri koordinator kemaritiman dan investasi luhut binsar pandjaitan menyampaikan bocoran terkait rencana pembangunan ibu kota nusantara ibukota negara baru di era pemerintahan prabowo subianto,menteri koordinator kemaritiman dan investasi luhut binsar pandjaitan menyampaikan bocoran terkait rencana pembangunan ibu kota nusantara ibukota negara baru di era pemerintahan prabowo subianto,menteri koordinator kemaritiman dan investasi luhut binsar pandjaitan menyampaikan bocoran terkait rencana pembangunan ibu kota nusantara ibukota negara baru di era pemerintahan prabowo subianto,menteri koordinator kemaritiman dan investasi luhut binsar pandjaitan menyampaikan bocoran terkait rencana pembangunan ibu kota nusantara ibukota negara baru di era pemerintahan prabowo subianto,menteri koordinator kemaritiman investasi luhut binsar pandjaitan bocoran terkait rencana pembangunan kota nusantara ibukota negara era pemerintahan prabowo subianto,menteri koordinator maritim investasi luhut binsar pandjaitan bocor kait rencana bangun kota nusantara ibukota negara era perintah prabowo subianto,menteri koordinator maritim investasi luhut binsar pandjaitan bocor kait rencana bangun kota nusantara ibukota negara era perintah prabowo subianto,-0.128,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.7906}","{'neg': 0.429, 'neu': 0.571, 'pos': 0.0, 'compound': -0.9186}",negatif
1.38091e+18,FirdaPriyadi,A Few good men,1.83222e+18,@Tan_Mar3M Beliau baru sadar pindah ibu kota tidak semudah pindah rumah,Sat Sep 07 00:36:10 +0000 2024,negatif,beliau baru sadar pindah ibu kota tidak semudah pindah rumah,beliau baru sadar pindah ibu kota tidak semudah pindah rumah,beliau baru sadar pindah ibu kota tidak_semudah pindah rumah,beliau baru sadar pindah ibu kota tidak_semudah pindah rumah,beliau baru sadar pindah ibu kota tidak semudah pindah rumah,beliau sadar pindah kota semudah pindah rumah,beliau sadar pindah kota mudah pindah rumah,beliau sadar pindah kota mudah pindah rumah,0.024600000000000066,"{'neg': 0.0, 'neu': 0.111, 'pos': 0.889, 'compound': 0.9432}","{'neg': 0.875, 'neu': 0.125, 'pos': 0.0, 'compound': -0.9186}",positif
1.81564e+18,ANCEB436423,🎗stand with🇮🇱🇮🇱,1.82953e+18,@_MbakSri_ Setelah ibu kota negara pindah kaliamantan timur habislah politik islam pulau jawa,Fri Aug 30 14:36:13 +0000 2024,negatif,setelah ibu kota negara pindah kaliamantan timur habislah politik islam pulau jawa,setelah ibu kota negara pindah kaliamantan timur habislah politik islam pulau jawa,setelah ibu kota negara pindah kaliamantan timur habislah politik islam pulau jawa,setelah ibu kota negara pindah kaliamantan timur habislah politik islam pulau jawa,setelah ibu kota negara pindah kaliamantan timur habislah politik islam pulau jawa,kota negara pindah kaliamantan timur habislah politik islam pulau jawa,kota negara pindah kaliamantan timur habis politik islam pulau jawa,kota negara pindah kaliamantan timur habis politik islam pulau jawa,0.0,"{'neg': 0.0, 'neu': 0.389, 'pos': 0.611, 'compound': 0.9001}","{'neg': 0.667, 'neu': 0.333, 'pos': 0.0, 'compound': -0.9001}",netral
1.35805e+18,Heindrahayyun1,L K I (LIGA KKN INDONESIA),1.84021e+18,"Gara2.mau pindah ibu kota bulan juni gk jadi.
Jadinya otak pindah kelutut.
Cebok kiri kanan
Pasang selimut setebal mungkin.
Seperti ferry kotok,
Yg berbicara slalu tidak dgn pakta tpi dgn kebencian.
Ujung2nya..ee kebo hihihi",Sun Sep 29 02:01:46 +0000 2024,negatif,"gara mau pindah ibu kota bulan juni gk jadi  jadinya otak pindah kelutut  cebok kiri kanan pasang selimut setebal mungkin  seperti ferry kotok  yg berbicara slalu tidak dgn pakta tpi dgn kebencian  ujung nya ee kebo hihihi",gara mau pindah ibu kota bulan juni tidak jadi jadinya otak pindah kelutut cebok kiri kanan pasang selimut setebal mungkin seperti ferry kotok yang berbicara selalu tidak dengan pakta tapi dengan kebencian ujung nya ee kebo hihihi,gara mau pindah ibu kota bulan juni tidak_jadi jadinya otak pindah kelutut cebok kiri kanan pasang selimut setebal mungkin seperti ferry kotok yang berbicara selalu tidak_dengan pakta tapi dengan kebencian ujung nya ee kebo hihihi,gara mau pindah ibu kota bulan juni tidak_jadi jadinya otak pindah kelutut cebok kiri kanan pasang selimut setebal mungkin seperti ferry kotok yang berbicara selalu tidak_dengan pakta tapi dengan kebencian ujung nya ee kebo hihihi,gara mau pindah ibu kota bulan juni tidak jadi jadinya otak pindah kelutut cebok kiri kanan pasang selimut setebal mungkin seperti ferry kotok yang berbicara selalu tidak dengan pakta tapi dengan kebencian ujung nya ee kebo hihihi,gara pindah kota juni otak pindah kelutut cebok kiri kanan pasang selimut setebal ferry kotok berbicara pakta kebencian ujung nya ee kebo hihihi,gara pindah kota juni otak pindah lutut cebok kiri kanan pasang selimut setebal ferry kotok bicara pakta benci ujung nya ee kebo hihihi,gara pindah kota juni otak pindah lutut cebok kiri kanan pasang selimut setebal ferry kotok bicara pakta benci ujung nya ee kebo hihihi,-0.03389999999999993,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.9584}","{'neg': 0.759, 'neu': 0.241, 'pos': 0.0, 'compound': -0.9923}",negatif
